ZipCode,City,State,Latitude,Longitude,Classification,Population
"23502","NORFOLK","VA","36.8567","-76.2125","","20678"
"23503","NORFOLK","VA","36.9481","-76.2570","","30856"
"23504","NORFOLK","VA","36.8628","-76.2614","","23483"
"23505","NORFOLK","VA","36.9107","-76.2987","","28503"
"23506","NORFOLK","VA","36.8468","-76.2859","P","0"
"23507","NORFOLK","VA","36.8656","-76.3022","","25818"
"23508","NORFOLK","VA","36.8825","-76.3083","","20263"
"23509","NORFOLK","VA","36.8821","-76.2631","","12817"
"23510","NORFOLK","VA","36.8522","-76.2942","","7031"
"23511","NORFOLK","VA","36.9404","-76.3001","","2457"
"23513","NORFOLK","VA","36.8897","-76.2352","","29595"
"23514","NORFOLK","VA","36.8409","-76.2848","P","0"
"23515","NORFOLK","VA","36.8468","-76.2859","U","0"
"23517","NORFOLK","VA","36.8694","-76.2938","","4484"
"23518","NORFOLK","VA","36.9093","-76.2150","","28095"
"23519","NORFOLK","VA","36.8503","-76.2873","","0"
"23523","NORFOLK","VA","36.8320","-76.2699","","7793"
"23529","NORFOLK","VA","36.8880","-76.3054","U","0"
"23541","NORFOLK","VA","36.8468","-76.2859","P","0"
"23551","NORFOLK","VA","36.8468","-76.2859","U","930"
"23601","NEWPORT NEWS","VA","37.0468","-76.4853","","25127"
"23602","NEWPORT NEWS","VA","37.1141","-76.5144","","39676"
"23603","NEWPORT NEWS","VA","37.1921","-76.5676","","3899"
"23604","FORT EUSTIS","VA","37.1205","-76.5950","","5720"
"23605","NEWPORT NEWS","VA","37.0213","-76.4384","","13854"
"23606","NEWPORT NEWS","VA","37.0651","-76.5282","","29283"
"23607","NEWPORT NEWS","VA","36.9759","-76.4399","","24519"
"23608","NEWPORT NEWS","VA","37.1547","-76.5458","","42917"
"23609","NEWPORT NEWS","VA","36.9786","-76.4284","P","0"
"23612","NEWPORT NEWS","VA","36.9786","-76.4284","P","0"
"23628","NEWPORT NEWS","VA","36.9786","-76.4284","U","0"
"23630","HAMPTON","VA","36.9786","-76.4284","U","0"
"23651","FORT MONROE","VA","37.0084","-76.3048","","696"
"23661","HAMPTON","VA","37.0078","-76.3866","","14113"
"23662","POQUOSON","VA","37.1354","-76.3536","","12150"
"23663","HAMPTON","VA","37.0340","-76.3196","","14495"
"23664","HAMPTON","VA","37.0687","-76.2900","","10194"
"23665","HAMPTON","VA","37.0880","-76.3865","","5120"
"23666","HAMPTON","VA","37.0628","-76.4052","","49825"
"23667","HAMPTON","VA","37.0190","-76.3561","U","0"
"23668","HAMPTON","VA","37.0204","-76.3321","U","0"
"23669","HAMPTON","VA","37.0506","-76.3492","","43148"
"23670","HAMPTON","VA","37.0308","-76.3476","P","0"
"23681","HAMPTON","VA","37.0301","-76.3403","U","0"
"23690","YORKTOWN","VA","37.2372","-76.5517","","3032"
"23691","YORKTOWN","VA","37.2437","-76.5795","","127"
"23692","YORKTOWN","VA","37.1785","-76.4707","","18846"
"23693","YORKTOWN","VA","37.1211","-76.4473","","23292"
"23694","LACKEY","VA","37.2327","-76.5474","P","0"
"23696","SEAFORD","VA","37.1918","-76.4266","","3669"
"23701","PORTSMOUTH","VA","36.8123","-76.3695","","25161"
"23702","PORTSMOUTH","VA","36.8040","-76.3234","","11424"
"23703","PORTSMOUTH","VA","36.8811","-76.3745","","25739"
"23704","PORTSMOUTH","VA","36.8220","-76.3171","","18716"
"23705","PORTSMOUTH","VA","36.8361","-76.2987","P","0"
"23707","PORTSMOUTH","VA","36.8412","-76.3363","","14236"
"23708","PORTSMOUTH","VA","36.8482","-76.3062","","181"
"23709","PORTSMOUTH","VA","36.8201","-76.3009","","78"
"23801","FORT LEE","VA","37.2353","-77.3373","","3393"
"23803","PETERSBURG","VA","37.2060","-77.4661","","40542"
"23804","PETERSBURG","VA","37.2303","-77.4052","P","0"
"23805","PETERSBURG","VA","37.1175","-77.4059","","19490"
"23806","VIRGINIA STATE UNIVERSITY","VA","37.2382","-77.4197","U","2251"
"23821","ALBERTA","VA","36.8834","-77.9251","","1597"
"23822","AMMON","VA","37.1609","-77.5883","P","0"
"23824","BLACKSTONE","VA","37.0848","-77.9543","","7214"
"23827","BOYKINS","VA","36.6116","-77.2038","","1443"
"23828","BRANCHVILLE","VA","36.5944","-77.2872","","395"
"23829","CAPRON","VA","36.7332","-77.2317","","2622"
"23830","CARSON","VA","37.0197","-77.3834","","1491"
"23831","CHESTER","VA","37.3359","-77.4572","","33079"
"23832","CHESTERFIELD","VA","37.4088","-77.6085","","33739"
"23833","CHURCH ROAD","VA","37.2100","-77.6667","","2297"
"23834","COLONIAL HEIGHTS","VA","37.2880","-77.3891","","25612"
"23836","CHESTER","VA","37.3573","-77.3252","","11444"
"23837","COURTLAND","VA","36.7591","-77.0912","","4298"
"23838","CHESTERFIELD","VA","37.3222","-77.6378","","15341"
"23839","DENDRON","VA","37.0814","-76.9173","","741"
"23840","DEWITT","VA","37.0465","-77.6581","","1858"
"23841","DINWIDDIE","VA","37.0443","-77.5527","","3479"
"23842","DISPUTANTA","VA","37.1540","-77.2096","","6906"
"23843","DOLPHIN","VA","36.8498","-77.8058","","654"
"23844","DREWRYVILLE","VA","36.6765","-77.3454","","788"
"23845","EBONY","VA","36.5905","-77.9902","","356"
"23846","ELBERON","VA","37.0652","-76.8214","","933"
"23847","EMPORIA","VA","36.6884","-77.5329","","16962"
"23850","FORD","VA","37.1633","-77.7514","","1051"
"23851","FRANKLIN","VA","36.6763","-76.9565","","13715"
"23856","FREEMAN","VA","36.7907","-77.7162","","1033"
"23857","GASBURG","VA","36.5775","-77.8911","","525"
"23860","HOPEWELL","VA","37.2746","-77.2257","","31970"
"23866","IVOR","VA","36.9149","-76.8674","","2237"
"23867","JARRATT","VA","36.8127","-77.4985","","2189"
"23868","LAWRENCEVILLE","VA","36.7187","-77.8145","","7367"
"23870","JARRATT","VA","36.8086","-77.4645","U","0"
"23872","MC KENNEY","VA","36.9884","-77.7357","","2376"
"23873","MEREDITHVILLE","VA","36.8068","-77.9567","P","0"
"23874","NEWSOMS","VA","36.6091","-77.1036","","1004"
"23875","PRINCE GEORGE","VA","37.2419","-77.2673","","10878"
"23876","RAWLINGS","VA","36.9474","-77.8395","","456"
"23878","SEDLEY","VA","36.8165","-77.0311","","1118"
"23879","SKIPPERS","VA","36.5944","-77.5919","","679"
"23881","SPRING GROVE","VA","37.2049","-76.9750","","2176"
"23882","STONY CREEK","VA","36.9134","-77.3955","","2516"
"23883","SURRY","VA","37.1426","-76.7454","","2551"
"23884","SUSSEX","VA","36.9150","-77.2794","P","93"
"23885","SUTHERLAND","VA","37.1797","-77.5768","","2807"
"23887","VALENTINES","VA","36.5722","-77.8145","","574"
"23888","WAKEFIELD","VA","36.9464","-76.9748","","2275"
"23889","WARFIELD","VA","36.8945","-77.7477","","581"
"23890","WAVERLY","VA","36.9973","-77.1048","","4249"
"23891","WAVERLY","VA","37.0394","-77.1013","U","2358"
"23893","WHITE PLAINS","VA","36.6007","-77.9138","","454"
"23894","WILSONS","VA","37.1293","-77.8418","","673"
"23897","YALE","VA","36.8239","-77.2961","","595"
"23898","ZUNI","VA","36.8323","-76.8584","","2223"
"23899","CLAREMONT","VA","37.2225","-76.9641","P","351"
"23901","FARMVILLE","VA","37.2963","-78.4077","","16399"
"23909","FARMVILLE","VA","37.3005","-78.3978","U","2027"
"23915","BASKERVILLE","VA","36.7102","-78.2781","","1220"
"23917","BOYDTON","VA","36.6405","-78.2700","","3684"
"23919","BRACEY","VA","36.5962","-78.1437","","2666"
"23920","BRODNAX","VA","36.7241","-77.9805","","3489"
"23921","BUCKINGHAM","VA","37.6179","-78.6057","","1991"
"23922","BURKEVILLE","VA","37.1819","-78.2231","","3785"
"23923","CHARLOTTE COURT HOUSE","VA","37.0886","-78.6465","","2592"
"23924","CHASE CITY","VA","36.8098","-78.4180","","6232"
"23927","CLARKSVILLE","VA","36.6349","-78.4806","","4381"
"23930","CREWE","VA","37.1421","-78.0897","","5690"
"23934","CULLEN","VA","37.1493","-78.6252","","681"
"23936","DILLWYN","VA","37.5264","-78.4952","","8212"
"23937","DRAKES BRANCH","VA","36.9340","-78.5273","","1970"
"23938","DUNDAS","VA","36.9112","-78.0219","","407"
"23939","EVERGREEN","VA","37.3148","-78.7704","P","0"
"23941","FORT MITCHELL","VA","36.9183","-78.4865","P","0"
"23942","GREEN BAY","VA","37.1371","-78.3017","","1112"
"23943","HAMPDEN SYDNEY","VA","37.2417","-78.4727","P","225"
"23944","KENBRIDGE","VA","36.9039","-78.1824","","4261"
"23947","KEYSVILLE","VA","37.0405","-78.4609","","4293"
"23950","LA CROSSE","VA","36.6788","-78.0760","","3348"
"23952","LUNENBURG","VA","36.9168","-78.2757","","217"
"23954","MEHERRIN","VA","37.0775","-78.3827","","2017"
"23955","NOTTOWAY","VA","37.1292","-78.0783","P","0"
"23958","PAMPLIN","VA","37.2763","-78.6205","","3170"
"23959","PHENIX","VA","37.0975","-78.8043","","1264"
"23960","PROSPECT","VA","37.3203","-78.5512","","1990"
"23962","RANDOLPH","VA","36.9524","-78.7132","","670"
"23963","RED HOUSE","VA","37.1899","-78.8214","","587"
"23964","RED OAK","VA","36.7740","-78.6237","","1138"
"23966","RICE","VA","37.3070","-78.2837","","2337"
"23967","SAXE","VA","36.9257","-78.6187","","1118"
"23968","SKIPWITH","VA","36.7253","-78.5162","","837"
"23970","SOUTH HILL","VA","36.7445","-78.1866","","8254"
"23974","VICTORIA","VA","36.9661","-78.2590","","5012"
"23976","WYLLIESBURG","VA","36.8430","-78.6217","","230"
"24001","ROANOKE","VA","37.2709","-79.9418","P","0"
"24002","ROANOKE","VA","37.2709","-79.9418","P","0"
"24003","ROANOKE","VA","37.2709","-79.9418","P","0"
"24004","ROANOKE","VA","37.2709","-79.9418","P","0"
"24005","ROANOKE","VA","37.2709","-79.9418","P","0"
"24006","ROANOKE","VA","37.2709","-79.9418","P","0"
"24007","ROANOKE","VA","37.2709","-79.9418","P","0"
"24008","ROANOKE","VA","37.2709","-79.9418","P","0"
"24009","ROANOKE","VA","37.2709","-79.9418","P","0"
"24010","ROANOKE","VA","37.2709","-79.9418","P","0"
"24011","ROANOKE","VA","37.2708","-79.9414","","219"
"24012","ROANOKE","VA","37.3240","-79.9007","","29015"
"24013","ROANOKE","VA","37.2651","-79.9229","","8684"
"24014","ROANOKE","VA","37.2182","-79.9104","","16570"
"24015","ROANOKE","VA","37.2542","-79.9765","","15255"
"24016","ROANOKE","VA","37.2705","-79.9593","","9047"
"24017","ROANOKE","VA","37.2959","-79.9885","","23392"
"24018","ROANOKE","VA","37.2167","-80.0386","","36432"
"24019","ROANOKE","VA","37.3421","-79.9553","","26502"
"24020","ROANOKE","VA","37.3571","-79.9411","P","455"
"24022","ROANOKE","VA","37.2709","-79.9418","P","0"
"24023","ROANOKE","VA","37.2743","-79.9358","P","0"
"24024","ROANOKE","VA","37.2709","-79.9418","P","0"
"24025","ROANOKE","VA","37.2709","-79.9418","P","0"
"24026","ROANOKE","VA","37.2709","-79.9418","P","0"
"24027","ROANOKE","VA","37.2709","-79.9418","P","0"
"24028","ROANOKE","VA","37.2709","-79.9418","P","0"
"24029","ROANOKE","VA","37.2709","-79.9418","P","0"
"24030","ROANOKE","VA","37.2709","-79.9418","P","0"
"24031","ROANOKE","VA","37.2709","-79.9418","P","0"
"24032","ROANOKE","VA","37.2709","-79.9418","P","0"
"24033","ROANOKE","VA","37.2709","-79.9418","P","0"
"24034","ROANOKE","VA","37.2709","-79.9418","P","0"
"24035","ROANOKE","VA","37.2709","-79.9418","P","0"
"24036","ROANOKE","VA","37.2709","-79.9418","P","0"
"24037","ROANOKE","VA","37.2709","-79.9418","P","0"
"24038","ROANOKE","VA","37.2709","-79.9418","P","0"
"24040","ROANOKE","VA","37.2709","-79.9418","U","0"
"24042","ROANOKE","VA","37.2709","-79.9418","U","0"
"24043","ROANOKE","VA","37.2709","-79.9418","U","0"
"24050","ROANOKE","VA","37.3334","-79.9616","U","0"
"24053","ARARAT","VA","36.6210","-80.5045","","2715"
"24054","AXTON","VA","36.6796","-79.7081","","6797"
"24055","BASSETT","VA","36.7506","-79.9818","","13674"
"24058","BELSPRING","VA","37.1919","-80.5695","P","324"
"24059","BENT MOUNTAIN","VA","37.1545","-80.1269","","872"
"24060","BLACKSBURG","VA","37.2668","-80.4368","","53311"
"24061","BLACKSBURG","VA","37.2286","-80.4149","U","0"
"24062","BLACKSBURG","VA","37.2294","-80.4144","P","0"
"24063","BLACKSBURG","VA","37.2294","-80.4144","P","0"
"24064","BLUE RIDGE","VA","37.3895","-79.7701","","4963"
"24065","BOONES MILL","VA","37.1097","-79.9450","","6141"
"24066","BUCHANAN","VA","37.5329","-79.6691","","4883"
"24067","CALLAWAY","VA","37.0509","-80.0605","","2230"
"24068","CHRISTIANSBURG","VA","37.1299","-80.4092","P","0"
"24069","CASCADE","VA","36.5953","-79.6164","","1879"
"24070","CATAWBA","VA","37.3938","-80.1736","","1363"
"24072","CHECK","VA","37.0296","-80.2350","","1298"
"24073","CHRISTIANSBURG","VA","37.1248","-80.4143","","29793"
"24076","CLAUDVILLE","VA","36.6085","-80.4502","","972"
"24077","CLOVERDALE","VA","37.3680","-79.9007","","932"
"24078","COLLINSVILLE","VA","36.7286","-79.9134","","7115"
"24079","COPPER HILL","VA","37.0495","-80.1601","","1766"
"24082","CRITZ","VA","36.6210","-80.1319","","419"
"24083","DALEVILLE","VA","37.4102","-79.9181","","2587"
"24084","DUBLIN","VA","37.1284","-80.6951","","11304"
"24085","EAGLE ROCK","VA","37.6847","-79.8430","","2182"
"24086","EGGLESTON","VA","37.2793","-80.6551","","210"
"24087","ELLISTON","VA","37.2305","-80.2667","","3914"
"24088","FERRUM","VA","36.8831","-80.0767","","5408"
"24089","FIELDALE","VA","36.7136","-79.9714","","2640"
"24090","FINCASTLE","VA","37.5142","-79.8952","","4781"
"24091","FLOYD","VA","36.8999","-80.3282","","7215"
"24092","GLADE HILL","VA","36.9968","-79.7611","","3063"
"24093","GLEN LYN","VA","37.3759","-80.8652","","192"
"24095","GOODVIEW","VA","37.2114","-79.7586","","4677"
"24101","HARDY","VA","37.1816","-79.8013","","6132"
"24102","HENRY","VA","36.8426","-79.9991","","1697"
"24104","HUDDLESTON","VA","37.1398","-79.4783","","3469"
"24105","INDIAN VALLEY","VA","36.9036","-80.5823","","500"
"24111","MC COY","VA","37.2183","-80.5985","P","0"
"24112","MARTINSVILLE","VA","36.7397","-79.8884","","32646"
"24113","MARTINSVILLE","VA","36.6915","-79.8728","P","0"
"24114","MARTINSVILLE","VA","36.6915","-79.8728","P","0"
"24115","MARTINSVILLE","VA","36.6915","-79.8728","P","0"
"24120","MEADOWS OF DAN","VA","36.7096","-80.4138","","1860"
"24121","MONETA","VA","37.1723","-79.6268","","10501"
"24122","MONTVALE","VA","37.4087","-79.6924","","1683"
"24124","NARROWS","VA","37.3059","-80.9122","","4352"
"24126","NEWBERN","VA","37.0719","-80.6855","P","0"
"24127","NEW CASTLE","VA","37.4882","-80.2224","","4261"
"24128","NEWPORT","VA","37.3186","-80.5202","","1872"
"24129","NEW RIVER","VA","37.1355","-80.5917","P","0"
"24130","ORISKANY","VA","37.6177","-79.9846","","8"
"24131","PAINT BANK","VA","37.5776","-80.2398","","140"
"24132","PARROTT","VA","37.2106","-80.6513","P","460"
"24133","PATRICK SPRINGS","VA","36.6806","-80.1459","","2626"
"24134","PEARISBURG","VA","37.2551","-80.7516","","5741"
"24136","PEMBROKE","VA","37.3584","-80.5673","","3393"
"24137","PENHOOK","VA","36.9229","-79.6744","","2582"
"24138","PILOT","VA","37.0585","-80.3236","","1613"
"24139","PITTSVILLE","VA","37.0078","-79.4795","","575"
"24141","RADFORD","VA","37.1148","-80.5937","","20668"
"24142","RADFORD","VA","37.1387","-80.5506","P","2470"
"24143","RADFORD","VA","37.1319","-80.5767","P","0"
"24146","REDWOOD","VA","37.0199","-79.8156","P","0"
"24147","RICH CREEK","VA","37.4010","-80.8402","","1201"
"24148","RIDGEWAY","VA","36.5974","-79.8584","","8013"
"24149","RINER","VA","37.0273","-80.4343","","3339"
"24150","RIPPLEMEAD","VA","37.3983","-80.6046","","693"
"24151","ROCKY MOUNT","VA","36.9622","-79.8634","","20000"
"24153","SALEM","VA","37.2835","-80.1193","","37761"
"24155","ROANOKE","VA","37.2935","-80.0553","U","0"
"24157","ROANOKE","VA","37.2935","-80.0553","U","0"
"24161","SANDY LEVEL","VA","36.9910","-79.5476","","471"
"24162","SHAWSVILLE","VA","37.1398","-80.2550","","2421"
"24165","SPENCER","VA","36.5883","-80.0668","","1613"
"24167","STAFFORDSVILLE","VA","37.2479","-80.7419","","345"
"24168","STANLEYTOWN","VA","36.7353","-79.9487","","187"
"24171","STUART","VA","36.6972","-80.2270","","8250"
"24174","THAXTON","VA","37.3611","-79.6637","","2539"
"24175","TROUTVILLE","VA","37.4169","-79.9314","","8818"
"24176","UNION HALL","VA","36.9945","-79.6705","","1360"
"24177","VESTA","VA","36.7164","-80.3592","P","0"
"24178","VILLAMONT","VA","37.3961","-79.7790","P","0"
"24179","VINTON","VA","37.2783","-79.7868","","18616"
"24184","WIRTZ","VA","37.0819","-79.7867","","4705"
"24185","WOOLWINE","VA","36.8082","-80.2699","","854"
"24201","BRISTOL","VA","36.6146","-82.1748","","17116"
"24202","BRISTOL","VA","36.6851","-82.2056","","12905"
"24203","BRISTOL","VA","36.5965","-82.1889","P","0"
"24205","BRISTOL","VA","0.0000","0.0000","U","0"
"24209","BRISTOL","VA","36.5965","-82.1889","P","0"
"24210","ABINGDON","VA","36.7697","-82.0905","","16840"
"24211","ABINGDON","VA","36.6665","-81.9665","","9922"
"24212","ABINGDON","VA","36.7084","-81.9688","P","0"
"24215","ANDOVER","VA","36.9224","-82.7953","P","0"
"24216","APPALACHIA","VA","36.9457","-82.7658","","2939"
"24217","BEE","VA","37.0816","-82.2026","","406"
"24218","BEN HUR","VA","36.7340","-83.0653","P","0"
"24219","BIG STONE GAP","VA","36.8424","-82.7554","","11265"
"24220","BIRCHLEAF","VA","37.1578","-82.2358","","895"
"24221","BLACKWATER","VA","36.6441","-83.0226","","938"
"24224","CASTLEWOOD","VA","36.8663","-82.2553","","6734"
"24225","CLEVELAND","VA","36.9910","-82.1165","","1697"
"24226","CLINCHCO","VA","37.1297","-82.3301","","1433"
"24228","CLINTWOOD","VA","37.1709","-82.4401","","7016"
"24230","COEBURN","VA","36.9724","-82.4908","","9597"
"24236","DAMASCUS","VA","36.6514","-81.7431","","3085"
"24237","DANTE","VA","37.0339","-82.2666","","1192"
"24239","DAVENPORT","VA","37.0621","-82.1289","","113"
"24243","DRYDEN","VA","36.8007","-82.9116","","2222"
"24244","DUFFIELD","VA","36.7131","-82.8320","","5723"
"24245","DUNGANNON","VA","36.8159","-82.5149","","1129"
"24246","EAST STONE GAP","VA","36.8702","-82.7398","P","455"
"24248","EWING","VA","36.6339","-83.5395","","2596"
"24250","FORT BLACKMORE","VA","36.7750","-82.6294","","1319"
"24251","GATE CITY","VA","36.7019","-82.6355","","8773"
"24256","HAYSI","VA","37.1990","-82.2785","","3491"
"24258","HILTONS","VA","36.6521","-82.4290","","1624"
"24260","HONAKER","VA","37.0406","-81.9755","","5734"
"24263","JONESVILLE","VA","36.6766","-83.1782","","7950"
"24265","KEOKEE","VA","36.8326","-82.9560","","930"
"24266","LEBANON","VA","36.8961","-82.0254","","9521"
"24269","MC CLURE","VA","37.0834","-82.3815","","324"
"24270","MENDOTA","VA","36.7138","-82.2578","","582"
"24271","NICKELSVILLE","VA","36.7579","-82.4165","","2689"
"24272","NORA","VA","37.0202","-82.3489","","527"
"24273","NORTON","VA","36.9679","-82.6444","","6262"
"24277","PENNINGTON GAP","VA","36.7624","-83.0268","","5849"
"24279","POUND","VA","37.1060","-82.6244","","5541"
"24280","ROSEDALE","VA","36.9711","-81.8934","","823"
"24281","ROSE HILL","VA","36.6461","-83.3362","","2487"
"24282","SAINT CHARLES","VA","36.8285","-83.0501","","727"
"24283","SAINT PAUL","VA","36.9425","-82.3638","","2171"
"24290","WEBER CITY","VA","36.6144","-82.5703","","1874"
"24292","WHITETOP","VA","36.6201","-81.5978","","535"
"24293","WISE","VA","37.0162","-82.6036","","10791"
"24301","PULASKI","VA","37.0739","-80.7958","","14366"
"24311","ATKINS","VA","36.8836","-81.3885","","1977"
"24312","AUSTINVILLE","VA","36.8325","-80.8629","","2401"
"24313","BARREN SPRINGS","VA","36.9068","-80.8116","","884"
"24314","BASTIAN","VA","37.1552","-81.2156","","1560"
"24315","BLAND","VA","37.1491","-81.0520","","3774"
"24316","BROADFORD","VA","36.9416","-81.6513","","50"
"24317","CANA","VA","36.6110","-80.6770","","3858"
"24318","CERES","VA","37.0155","-81.3590","","639"
"24319","CHILHOWIE","VA","36.7582","-81.6431","","6979"
"24322","CRIPPLE CREEK","VA","36.7973","-81.1076","","174"
"24323","CROCKETT","VA","36.8717","-81.2052","","644"
"24324","DRAPER","VA","36.9772","-80.7828","","2013"
"24325","DUGSPUR","VA","36.8338","-80.6087","","1039"
"24326","ELK CREEK","VA","36.7251","-81.1913","","1058"
"24327","EMORY","VA","36.7705","-81.8199","P","0"
"24328","FANCY GAP","VA","36.6572","-80.6993","","1726"
"24330","FRIES","VA","36.7175","-81.0259","","3401"
"24333","GALAX","VA","36.6694","-80.9401","","17996"
"24340","GLADE SPRING","VA","36.7586","-81.7708","","5657"
"24343","HILLSVILLE","VA","36.7787","-80.6712","","9267"
"24347","HIWASSEE","VA","36.9585","-80.6669","","1931"
"24348","INDEPENDENCE","VA","36.6413","-81.1818","","3958"
"24350","IVANHOE","VA","36.8215","-81.0087","","1261"
"24351","LAMBSBURG","VA","36.5887","-80.7715","","668"
"24352","LAUREL FORK","VA","36.7131","-80.5381","","890"
"24354","MARION","VA","36.8125","-81.5695","","15315"
"24360","MAX MEADOWS","VA","36.9600","-80.9037","","6169"
"24361","MEADOWVIEW","VA","36.7663","-81.8504","","5431"
"24363","MOUTH OF WILSON","VA","36.6241","-81.3662","","1365"
"24366","ROCKY GAP","VA","37.2306","-81.1938","","781"
"24368","RURAL RETREAT","VA","36.8909","-81.2808","","4953"
"24370","SALTVILLE","VA","36.9213","-81.6919","","6572"
"24374","SPEEDWELL","VA","36.7891","-81.1983","","787"
"24375","SUGAR GROVE","VA","36.7761","-81.4003","","1611"
"24377","TANNERSVILLE","VA","36.9874","-81.6137","","348"
"24378","TROUTDALE","VA","36.6967","-81.4602","","1229"
"24380","WILLIS","VA","36.8807","-80.4950","","2639"
"24381","WOODLAWN","VA","36.7314","-80.8564","","3816"
"24382","WYTHEVILLE","VA","36.9400","-81.1365","","14366"
"24401","STAUNTON","VA","38.1413","-79.0647","","35499"
"24402","STAUNTON","VA","38.1300","-79.1978","P","0"
"24411","AUGUSTA SPRINGS","VA","38.1028","-79.3186","P","112"
"24412","BACOVA","VA","38.0580","-79.8495","P","131"
"24413","BLUE GRASS","VA","38.5293","-79.5947","","178"
"24415","BROWNSBURG","VA","37.9366","-79.3220","P","41"
"24416","BUENA VISTA","VA","37.7300","-79.3485","","8807"
"24421","CHURCHVILLE","VA","38.2533","-79.1511","","3868"
"24422","CLIFTON FORGE","VA","37.8241","-79.7488","","6315"
"24426","COVINGTON","VA","37.7785","-80.0497","","14329"
"24430","CRAIGSVILLE","VA","38.1100","-79.3404","","2643"
"24431","CRIMORA","VA","38.1696","-78.8291","","2656"
"24432","DEERFIELD","VA","38.1479","-79.4126","","336"
"24433","DOE HILL","VA","38.3960","-79.4862","","99"
"24435","FAIRFIELD","VA","37.8770","-79.2945","","1925"
"24437","FORT DEFIANCE","VA","38.2111","-78.9331","","904"
"24438","GLEN WILTON","VA","37.7528","-79.8195","P","0"
"24439","GOSHEN","VA","38.0004","-79.4919","","1253"
"24440","GREENVILLE","VA","37.9867","-79.1350","","2916"
"24441","GROTTOES","VA","38.2311","-78.8359","","6140"
"24442","HEAD WATERS","VA","38.3038","-79.4315","","120"
"24445","HOT SPRINGS","VA","37.9522","-79.9152","","2673"
"24448","IRON GATE","VA","37.7986","-79.7895","P","376"
"24450","LEXINGTON","VA","37.7731","-79.5174","","16741"
"24457","LOW MOOR","VA","37.8010","-79.8659","P","270"
"24458","MC DOWELL","VA","38.3200","-79.5201","","442"
"24459","MIDDLEBROOK","VA","37.9988","-79.3191","","818"
"24460","MILLBORO","VA","38.0203","-79.6456","","1530"
"24463","MINT SPRING","VA","38.0633","-79.1106","P","0"
"24464","MONTEBELLO","VA","37.8604","-79.0944","","213"
"24465","MONTEREY","VA","38.3806","-79.6433","","1382"
"24467","MOUNT SIDNEY","VA","38.2669","-78.9674","","2212"
"24468","MUSTOE","VA","38.2960","-79.6596","","0"
"24469","NEW HOPE","VA","38.1978","-78.9064","P","0"
"24471","PORT REPUBLIC","VA","38.3122","-78.7998","","1355"
"24472","RAPHINE","VA","37.9437","-79.2149","","2271"
"24473","ROCKBRIDGE BATHS","VA","37.8963","-79.4188","","922"
"24474","SELMA","VA","37.8051","-79.8474","P","544"
"24476","STEELES TAVERN","VA","37.9256","-79.2028","","280"
"24477","STUARTS DRAFT","VA","38.0130","-79.0447","","10573"
"24479","SWOOPE","VA","38.1415","-79.2011","","1537"
"24482","VERONA","VA","38.2081","-78.9930","","4872"
"24483","VESUVIUS","VA","37.8031","-79.2290","","587"
"24484","WARM SPRINGS","VA","38.1512","-79.8331","","741"
"24485","WEST AUGUSTA","VA","38.2892","-79.3062","","389"
"24486","WEYERS CAVE","VA","38.2858","-78.9386","","3490"
"24487","WILLIAMSVILLE","VA","38.1662","-79.6488","","320"
"24501","LYNCHBURG","VA","37.3597","-79.1570","","26757"
"24502","LYNCHBURG","VA","37.3632","-79.2127","","43426"
"24503","LYNCHBURG","VA","37.4488","-79.2384","","19331"
"24504","LYNCHBURG","VA","37.3651","-79.0752","","9777"
"24505","LYNCHBURG","VA","37.4136","-79.1427","P","0"
"24506","LYNCHBURG","VA","37.4136","-79.1427","P","0"
"24513","LYNCHBURG","VA","37.4140","-79.1401","U","0"
"24514","LYNCHBURG","VA","37.4136","-79.1427","U","0"
"24515","LYNCHBURG","VA","37.4136","-79.1427","U","0"
"24517","ALTAVISTA","VA","37.1478","-79.2419","","5693"
"24520","ALTON","VA","36.6017","-79.0437","","2450"
"24521","AMHERST","VA","37.6235","-79.0923","","10576"
"24522","APPOMATTOX","VA","37.3547","-78.7660","","9213"
"24523","BEDFORD","VA","37.3399","-79.5274","","18952"
"24526","BIG ISLAND","VA","37.5290","-79.4044","","1593"
"24527","BLAIRS","VA","36.7257","-79.3384","","3027"
"24528","BROOKNEAL","VA","37.0754","-78.8745","","3200"
"24529","BUFFALO JUNCTION","VA","36.6160","-78.6435","","1724"
"24530","CALLANDS","VA","36.8058","-79.6423","","1088"
"24531","CHATHAM","VA","36.8378","-79.4334","","9203"
"24533","CLIFFORD","VA","37.5833","-78.9384","P","0"
"24534","CLOVER","VA","36.8841","-78.7479","","1740"
"24535","CLUSTER SPRINGS","VA","36.6185","-78.9294","P","0"
"24536","COLEMAN FALLS","VA","37.4885","-79.3174","","194"
"24538","CONCORD","VA","37.3506","-78.9627","","4742"
"24539","CRYSTAL HILL","VA","36.8643","-78.9007","","134"
"24540","DANVILLE","VA","36.6530","-79.4471","","32170"
"24541","DANVILLE","VA","36.6209","-79.4890","","28221"
"24543","DANVILLE","VA","36.5862","-79.3953","P","0"
"24549","DRY FORK","VA","36.7132","-79.5041","","4292"
"24550","EVINGTON","VA","37.2358","-79.2628","","7258"
"24551","FOREST","VA","37.3649","-79.3146","","20667"
"24553","GLADSTONE","VA","37.5563","-78.8151","","1902"
"24554","GLADYS","VA","37.1359","-79.0894","","3995"
